split,case_id,z,has_tumor,image_path,mask_path,original_image_path,original_mask_path
train,lung_023,530,0,../preprocessed_npy/train/lung_023/images/z0530.npy,../preprocessed_npy/train/lung_023/masks/z0530.npy,../imagesTr/lung_023.nii.gz,../labelsTr/lung_023.nii.gz
train,lung_026,3,0,../preprocessed_npy/train/lung_026/images/z0003.npy,../preprocessed_npy/train/lung_026/masks/z0003.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,26,0,../preprocessed_npy/train/lung_026/images/z0026.npy,../preprocessed_npy/train/lung_026/masks/z0026.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,49,0,../preprocessed_npy/train/lung_026/images/z0049.npy,../preprocessed_npy/train/lung_026/masks/z0049.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,51,0,../preprocessed_npy/train/lung_026/images/z0051.npy,../preprocessed_npy/train/lung_026/masks/z0051.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,65,0,../preprocessed_npy/train/lung_026/images/z0065.npy,../preprocessed_npy/train/lung_026/masks/z0065.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,70,0,../preprocessed_npy/train/lung_026/images/z0070.npy,../preprocessed_npy/train/lung_026/masks/z0070.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,73,0,../preprocessed_npy/train/lung_026/images/z0073.npy,../preprocessed_npy/train/lung_026/masks/z0073.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,86,0,../preprocessed_npy/train/lung_026/images/z0086.npy,../preprocessed_npy/train/lung_026/masks/z0086.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,98,0,../preprocessed_npy/train/lung_026/images/z0098.npy,../preprocessed_npy/train/lung_026/masks/z0098.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,102,0,../preprocessed_npy/train/lung_026/images/z0102.npy,../preprocessed_npy/train/lung_026/masks/z0102.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,104,0,../preprocessed_npy/train/lung_026/images/z0104.npy,../preprocessed_npy/train/lung_026/masks/z0104.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,105,0,../preprocessed_npy/train/lung_026/images/z0105.npy,../preprocessed_npy/train/lung_026/masks/z0105.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,110,0,../preprocessed_npy/train/lung_026/images/z0110.npy,../preprocessed_npy/train/lung_026/masks/z0110.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,118,0,../preprocessed_npy/train/lung_026/images/z0118.npy,../preprocessed_npy/train/lung_026/masks/z0118.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,119,0,../preprocessed_npy/train/lung_026/images/z0119.npy,../preprocessed_npy/train/lung_026/masks/z0119.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,122,0,../preprocessed_npy/train/lung_026/images/z0122.npy,../preprocessed_npy/train/lung_026/masks/z0122.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,125,0,../preprocessed_npy/train/lung_026/images/z0125.npy,../preprocessed_npy/train/lung_026/masks/z0125.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,134,0,../preprocessed_npy/train/lung_026/images/z0134.npy,../preprocessed_npy/train/lung_026/masks/z0134.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,142,0,../preprocessed_npy/train/lung_026/images/z0142.npy,../preprocessed_npy/train/lung_026/masks/z0142.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,145,0,../preprocessed_npy/train/lung_026/images/z0145.npy,../preprocessed_npy/train/lung_026/masks/z0145.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,147,0,../preprocessed_npy/train/lung_026/images/z0147.npy,../preprocessed_npy/train/lung_026/masks/z0147.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,154,0,../preprocessed_npy/train/lung_026/images/z0154.npy,../preprocessed_npy/train/lung_026/masks/z0154.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,155,1,../preprocessed_npy/train/lung_026/images/z0155.npy,../preprocessed_npy/train/lung_026/masks/z0155.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,156,1,../preprocessed_npy/train/lung_026/images/z0156.npy,../preprocessed_npy/train/lung_026/masks/z0156.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,157,1,../preprocessed_npy/train/lung_026/images/z0157.npy,../preprocessed_npy/train/lung_026/masks/z0157.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,158,1,../preprocessed_npy/train/lung_026/images/z0158.npy,../preprocessed_npy/train/lung_026/masks/z0158.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,159,1,../preprocessed_npy/train/lung_026/images/z0159.npy,../preprocessed_npy/train/lung_026/masks/z0159.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,160,1,../preprocessed_npy/train/lung_026/images/z0160.npy,../preprocessed_npy/train/lung_026/masks/z0160.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,161,1,../preprocessed_npy/train/lung_026/images/z0161.npy,../preprocessed_npy/train/lung_026/masks/z0161.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,162,1,../preprocessed_npy/train/lung_026/images/z0162.npy,../preprocessed_npy/train/lung_026/masks/z0162.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,163,1,../preprocessed_npy/train/lung_026/images/z0163.npy,../preprocessed_npy/train/lung_026/masks/z0163.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,164,1,../preprocessed_npy/train/lung_026/images/z0164.npy,../preprocessed_npy/train/lung_026/masks/z0164.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,165,1,../preprocessed_npy/train/lung_026/images/z0165.npy,../preprocessed_npy/train/lung_026/masks/z0165.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,166,1,../preprocessed_npy/train/lung_026/images/z0166.npy,../preprocessed_npy/train/lung_026/masks/z0166.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,167,1,../preprocessed_npy/train/lung_026/images/z0167.npy,../preprocessed_npy/train/lung_026/masks/z0167.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,168,1,../preprocessed_npy/train/lung_026/images/z0168.npy,../preprocessed_npy/train/lung_026/masks/z0168.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,169,1,../preprocessed_npy/train/lung_026/images/z0169.npy,../preprocessed_npy/train/lung_026/masks/z0169.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,170,1,../preprocessed_npy/train/lung_026/images/z0170.npy,../preprocessed_npy/train/lung_026/masks/z0170.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,171,1,../preprocessed_npy/train/lung_026/images/z0171.npy,../preprocessed_npy/train/lung_026/masks/z0171.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,172,1,../preprocessed_npy/train/lung_026/images/z0172.npy,../preprocessed_npy/train/lung_026/masks/z0172.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,173,1,../preprocessed_npy/train/lung_026/images/z0173.npy,../preprocessed_npy/train/lung_026/masks/z0173.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,174,1,../preprocessed_npy/train/lung_026/images/z0174.npy,../preprocessed_npy/train/lung_026/masks/z0174.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,175,1,../preprocessed_npy/train/lung_026/images/z0175.npy,../preprocessed_npy/train/lung_026/masks/z0175.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,176,1,../preprocessed_npy/train/lung_026/images/z0176.npy,../preprocessed_npy/train/lung_026/masks/z0176.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,177,1,../preprocessed_npy/train/lung_026/images/z0177.npy,../preprocessed_npy/train/lung_026/masks/z0177.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,178,1,../preprocessed_npy/train/lung_026/images/z0178.npy,../preprocessed_npy/train/lung_026/masks/z0178.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,179,1,../preprocessed_npy/train/lung_026/images/z0179.npy,../preprocessed_npy/train/lung_026/masks/z0179.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,180,1,../preprocessed_npy/train/lung_026/images/z0180.npy,../preprocessed_npy/train/lung_026/masks/z0180.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,181,1,../preprocessed_npy/train/lung_026/images/z0181.npy,../preprocessed_npy/train/lung_026/masks/z0181.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,182,1,../preprocessed_npy/train/lung_026/images/z0182.npy,../preprocessed_npy/train/lung_026/masks/z0182.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,183,1,../preprocessed_npy/train/lung_026/images/z0183.npy,../preprocessed_npy/train/lung_026/masks/z0183.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,184,1,../preprocessed_npy/train/lung_026/images/z0184.npy,../preprocessed_npy/train/lung_026/masks/z0184.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,185,1,../preprocessed_npy/train/lung_026/images/z0185.npy,../preprocessed_npy/train/lung_026/masks/z0185.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,187,0,../preprocessed_npy/train/lung_026/images/z0187.npy,../preprocessed_npy/train/lung_026/masks/z0187.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,189,0,../preprocessed_npy/train/lung_026/images/z0189.npy,../preprocessed_npy/train/lung_026/masks/z0189.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,194,0,../preprocessed_npy/train/lung_026/images/z0194.npy,../preprocessed_npy/train/lung_026/masks/z0194.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,201,0,../preprocessed_npy/train/lung_026/images/z0201.npy,../preprocessed_npy/train/lung_026/masks/z0201.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,205,0,../preprocessed_npy/train/lung_026/images/z0205.npy,../preprocessed_npy/train/lung_026/masks/z0205.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,216,0,../preprocessed_npy/train/lung_026/images/z0216.npy,../preprocessed_npy/train/lung_026/masks/z0216.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,221,0,../preprocessed_npy/train/lung_026/images/z0221.npy,../preprocessed_npy/train/lung_026/masks/z0221.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,223,0,../preprocessed_npy/train/lung_026/images/z0223.npy,../preprocessed_npy/train/lung_026/masks/z0223.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_026,224,0,../preprocessed_npy/train/lung_026/images/z0224.npy,../preprocessed_npy/train/lung_026/masks/z0224.npy,../imagesTr/lung_026.nii.gz,../labelsTr/lung_026.nii.gz
train,lung_027,17,0,../preprocessed_npy/train/lung_027/images/z0017.npy,../preprocessed_npy/train/lung_027/masks/z0017.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,19,0,../preprocessed_npy/train/lung_027/images/z0019.npy,../preprocessed_npy/train/lung_027/masks/z0019.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,27,0,../preprocessed_npy/train/lung_027/images/z0027.npy,../preprocessed_npy/train/lung_027/masks/z0027.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,31,0,../preprocessed_npy/train/lung_027/images/z0031.npy,../preprocessed_npy/train/lung_027/masks/z0031.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,32,0,../preprocessed_npy/train/lung_027/images/z0032.npy,../preprocessed_npy/train/lung_027/masks/z0032.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,47,0,../preprocessed_npy/train/lung_027/images/z0047.npy,../preprocessed_npy/train/lung_027/masks/z0047.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,51,0,../preprocessed_npy/train/lung_027/images/z0051.npy,../preprocessed_npy/train/lung_027/masks/z0051.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,54,0,../preprocessed_npy/train/lung_027/images/z0054.npy,../preprocessed_npy/train/lung_027/masks/z0054.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,56,0,../preprocessed_npy/train/lung_027/images/z0056.npy,../preprocessed_npy/train/lung_027/masks/z0056.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,61,0,../preprocessed_npy/train/lung_027/images/z0061.npy,../preprocessed_npy/train/lung_027/masks/z0061.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,63,0,../preprocessed_npy/train/lung_027/images/z0063.npy,../preprocessed_npy/train/lung_027/masks/z0063.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,77,1,../preprocessed_npy/train/lung_027/images/z0077.npy,../preprocessed_npy/train/lung_027/masks/z0077.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,78,1,../preprocessed_npy/train/lung_027/images/z0078.npy,../preprocessed_npy/train/lung_027/masks/z0078.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,79,1,../preprocessed_npy/train/lung_027/images/z0079.npy,../preprocessed_npy/train/lung_027/masks/z0079.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,80,1,../preprocessed_npy/train/lung_027/images/z0080.npy,../preprocessed_npy/train/lung_027/masks/z0080.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,81,1,../preprocessed_npy/train/lung_027/images/z0081.npy,../preprocessed_npy/train/lung_027/masks/z0081.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,82,1,../preprocessed_npy/train/lung_027/images/z0082.npy,../preprocessed_npy/train/lung_027/masks/z0082.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,83,1,../preprocessed_npy/train/lung_027/images/z0083.npy,../preprocessed_npy/train/lung_027/masks/z0083.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,84,1,../preprocessed_npy/train/lung_027/images/z0084.npy,../preprocessed_npy/train/lung_027/masks/z0084.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,85,1,../preprocessed_npy/train/lung_027/images/z0085.npy,../preprocessed_npy/train/lung_027/masks/z0085.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,86,1,../preprocessed_npy/train/lung_027/images/z0086.npy,../preprocessed_npy/train/lung_027/masks/z0086.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,87,1,../preprocessed_npy/train/lung_027/images/z0087.npy,../preprocessed_npy/train/lung_027/masks/z0087.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,88,1,../preprocessed_npy/train/lung_027/images/z0088.npy,../preprocessed_npy/train/lung_027/masks/z0088.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,89,1,../preprocessed_npy/train/lung_027/images/z0089.npy,../preprocessed_npy/train/lung_027/masks/z0089.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,90,1,../preprocessed_npy/train/lung_027/images/z0090.npy,../preprocessed_npy/train/lung_027/masks/z0090.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,91,1,../preprocessed_npy/train/lung_027/images/z0091.npy,../preprocessed_npy/train/lung_027/masks/z0091.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,92,1,../preprocessed_npy/train/lung_027/images/z0092.npy,../preprocessed_npy/train/lung_027/masks/z0092.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,93,1,../preprocessed_npy/train/lung_027/images/z0093.npy,../preprocessed_npy/train/lung_027/masks/z0093.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,94,1,../preprocessed_npy/train/lung_027/images/z0094.npy,../preprocessed_npy/train/lung_027/masks/z0094.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,95,1,../preprocessed_npy/train/lung_027/images/z0095.npy,../preprocessed_npy/train/lung_027/masks/z0095.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,96,1,../preprocessed_npy/train/lung_027/images/z0096.npy,../preprocessed_npy/train/lung_027/masks/z0096.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,97,1,../preprocessed_npy/train/lung_027/images/z0097.npy,../preprocessed_npy/train/lung_027/masks/z0097.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,98,1,../preprocessed_npy/train/lung_027/images/z0098.npy,../preprocessed_npy/train/lung_027/masks/z0098.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,99,1,../preprocessed_npy/train/lung_027/images/z0099.npy,../preprocessed_npy/train/lung_027/masks/z0099.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,100,1,../preprocessed_npy/train/lung_027/images/z0100.npy,../preprocessed_npy/train/lung_027/masks/z0100.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,101,1,../preprocessed_npy/train/lung_027/images/z0101.npy,../preprocessed_npy/train/lung_027/masks/z0101.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,102,1,../preprocessed_npy/train/lung_027/images/z0102.npy,../preprocessed_npy/train/lung_027/masks/z0102.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,103,1,../preprocessed_npy/train/lung_027/images/z0103.npy,../preprocessed_npy/train/lung_027/masks/z0103.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,104,1,../preprocessed_npy/train/lung_027/images/z0104.npy,../preprocessed_npy/train/lung_027/masks/z0104.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,111,0,../preprocessed_npy/train/lung_027/images/z0111.npy,../preprocessed_npy/train/lung_027/masks/z0111.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,122,0,../preprocessed_npy/train/lung_027/images/z0122.npy,../preprocessed_npy/train/lung_027/masks/z0122.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,128,0,../preprocessed_npy/train/lung_027/images/z0128.npy,../preprocessed_npy/train/lung_027/masks/z0128.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,137,0,../preprocessed_npy/train/lung_027/images/z0137.npy,../preprocessed_npy/train/lung_027/masks/z0137.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,155,0,../preprocessed_npy/train/lung_027/images/z0155.npy,../preprocessed_npy/train/lung_027/masks/z0155.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,162,0,../preprocessed_npy/train/lung_027/images/z0162.npy,../preprocessed_npy/train/lung_027/masks/z0162.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,169,0,../preprocessed_npy/train/lung_027/images/z0169.npy,../preprocessed_npy/train/lung_027/masks/z0169.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,193,0,../preprocessed_npy/train/lung_027/images/z0193.npy,../preprocessed_npy/train/lung_027/masks/z0193.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
train,lung_027,222,0,../preprocessed_npy/train/lung_027/images/z0222.npy,../preprocessed_npy/train/lung_027/masks/z0222.npy,../imagesTr/lung_027.nii.gz,../labelsTr/lung_027.nii.gz
